,timestamp,hours
733,2017-09-19 08:48:00,2.0
734,2017-09-19 09:52:00,8.0
735,2017-09-19 11:20:00,3.0
736,2017-09-19 16:21:00,7.5
737,2017-09-19 17:09:00,7.0
738,2017-09-19 18:59:00,8.0
739,2017-09-19 19:02:00,8.5
740,2017-09-19 19:06:00,13.75
741,2017-09-19 19:38:00,7.75
742,2017-09-19 21:33:00,8.0
743,2017-09-19 23:05:00,2.5
744,2017-09-20 00:29:00,1.0
745,2017-09-20 08:16:00,4.0
746,2017-09-20 10:30:00,4.0
747,2017-09-20 10:46:00,9.0
748,2017-09-20 15:30:00,5.5
749,2017-09-20 16:06:00,6.1
750,2017-09-20 16:22:00,4.5
751,2017-09-20 16:39:00,7.25
752,2017-09-20 16:49:00,5.0
753,2017-09-20 16:50:00,1.0
754,2017-09-20 18:02:00,1.0
755,2017-09-20 20:03:00,10.0
756,2017-09-20 20:59:00,2.5
757,2017-09-20 22:26:00,1.0
758,2017-09-20 22:58:00,8.0
759,2017-09-20 23:56:00,2.5
760,2017-09-21 11:45:00,1.0
761,2017-09-21 11:46:00,1.0
762,2017-09-21 16:55:00,15.0
763,2017-09-21 21:26:00,5.5
764,2017-09-21 21:57:00,6.25
765,2017-09-21 23:11:00,9.5
766,2017-09-21 23:36:00,7.0
767,2017-09-22 01:10:00,8.0
768,2017-09-22 02:12:00,5.5
769,2017-09-22 02:55:00,7.5
770,2017-09-22 10:37:00,20.0
771,2017-09-22 10:39:00,14.0
772,2017-09-22 17:49:00,5.0
773,2017-09-22 18:56:00,5.5
774,2017-09-22 19:09:00,7.25
775,2017-09-22 20:41:00,5.0
776,2017-09-23 21:35:00,6.0
777,2017-09-23 22:29:00,3.0
778,2017-09-24 19:48:00,5.0
779,2017-09-25 16:03:00,4.75
780,2017-09-25 16:04:00,4.0
781,2017-09-25 16:10:00,5.57
782,2017-09-25 16:21:00,6.0
783,2017-09-25 17:55:00,6.0
784,2017-09-25 18:15:00,5.25
785,2017-09-25 18:44:00,7.0
786,2017-09-25 19:44:00,7.0
787,2017-09-25 20:19:00,8.0
788,2017-09-25 20:47:00,7.0
789,2017-09-26 00:09:00,2.0
790,2017-09-26 00:50:00,3.0
791,2017-09-26 15:38:00,5.5
792,2017-09-26 16:54:00,6.0
793,2017-09-26 17:23:00,12.0
794,2017-09-26 17:25:00,6.5
795,2017-09-26 18:39:00,8.0
796,2017-09-26 19:10:00,6.75
797,2017-09-26 20:01:00,6.0
798,2017-09-26 20:24:00,15.5
799,2017-09-26 20:46:00,16.0
800,2017-09-26 22:16:00,7.5
801,2017-09-27 00:33:00,7.0
802,2017-09-27 01:30:00,2.0
803,2017-09-27 08:00:00,15.0
804,2017-09-27 17:23:00,8.25
805,2017-09-27 17:41:00,6.75
806,2017-09-27 19:52:00,3.0
807,2017-09-27 19:53:00,7.5
808,2017-09-27 20:46:00,8.0
809,2017-09-28 00:27:00,8.75
810,2017-09-28 02:25:00,8.5
811,2017-09-28 07:57:00,8.25
812,2017-09-28 15:57:00,4.5
813,2017-09-28 17:56:00,4.5
814,2017-09-28 18:47:00,8.5
815,2017-09-28 18:56:00,6.5
816,2017-09-28 19:26:00,8.0
817,2017-09-28 19:48:00,4.0
818,2017-09-28 21:05:00,5.75
819,2017-09-28 21:27:00,10.5
820,2017-09-28 21:41:00,3.75
821,2017-09-28 23:37:00,8.0
822,2017-09-29 08:00:00,12.25
823,2017-09-29 12:02:00,7.5
824,2017-09-29 16:26:00,2.0
825,2017-09-29 17:41:00,5.5
826,2017-09-29 18:42:00,10.0
827,2017-09-29 18:43:00,8.75
828,2017-09-29 19:04:00,8.0
829,2017-09-29 19:13:00,5.5
830,2017-09-29 19:35:00,7.0
831,2017-09-29 20:34:00,11.75
832,2017-09-29 20:50:00,7.0
833,2017-09-30 01:22:00,1.0
834,2017-09-30 08:00:00,7.5
835,2017-09-30 10:08:00,2.0
836,2017-10-01 08:00:00,2.5
837,2017-10-01 17:10:00,6.0
838,2017-10-02 08:00:00,37.3
839,2017-10-02 10:15:00,8.0
840,2017-10-02 15:37:00,7.0
841,2017-10-02 15:41:00,8.5
842,2017-10-02 15:42:00,7.5
843,2017-10-02 16:18:00,5.0
844,2017-10-02 16:19:00,3.31
845,2017-10-02 16:26:00,5.5
846,2017-10-02 16:57:00,5.0
847,2017-10-02 22:29:00,2.75
848,2017-10-02 23:59:00,7.5
849,2017-10-03 08:00:00,3.75
850,2017-10-03 13:04:00,3.0
851,2017-10-03 15:57:00,7.5
852,2017-10-03 16:18:00,5.0
853,2017-10-03 17:08:00,7.0
854,2017-10-03 17:10:00,6.75
855,2017-10-03 17:12:00,5.0
856,2017-10-03 17:20:00,7.0
857,2017-10-03 18:27:00,8.5
858,2017-10-03 18:32:00,5.75
859,2017-10-03 18:49:00,7.0
860,2017-10-03 18:55:00,7.0
861,2017-10-03 19:35:00,7.5
862,2017-10-03 19:42:00,3.5
863,2017-10-03 19:43:00,1.0
864,2017-10-04 00:52:00,3.0
865,2017-10-04 02:11:00,0.75
866,2017-10-04 08:00:00,8.0
867,2017-10-04 13:53:00,2.0
868,2017-10-04 15:52:00,6.0
869,2017-10-04 15:53:00,11.0
870,2017-10-04 16:04:00,4.0
871,2017-10-04 16:38:00,6.25
872,2017-10-04 16:44:00,3.55
873,2017-10-04 18:10:00,7.0
874,2017-10-04 18:42:00,3.5
875,2017-10-04 18:48:00,7.5
876,2017-10-04 21:03:00,2.5
877,2017-10-04 22:03:00,8.65
878,2017-10-04 23:05:00,6.5
879,2017-10-05 00:08:00,3.0
880,2017-10-05 08:00:00,6.0
881,2017-10-05 11:43:00,4.5
882,2017-10-05 16:22:00,4.5
883,2017-10-05 16:59:00,7.0
884,2017-10-05 17:21:00,9.299999999999999
885,2017-10-05 17:22:00,6.75
886,2017-10-05 17:32:00,5.25
887,2017-10-05 17:45:00,6.0
888,2017-10-05 17:51:00,8.0
889,2017-10-05 17:58:00,4.5
890,2017-10-05 18:17:00,5.0
891,2017-10-05 19:11:00,7.0
892,2017-10-05 19:13:00,5.0
893,2017-10-05 20:19:00,8.0
894,2017-10-05 23:23:00,7.0
895,2017-10-05 23:39:00,2.5
896,2017-10-06 08:00:00,20.5
897,2017-10-06 16:54:00,6.0
898,2017-10-06 17:02:00,6.25
899,2017-10-06 17:24:00,6.5
900,2017-10-06 17:28:00,7.0
901,2017-10-06 17:29:00,10.0
902,2017-10-06 17:52:00,8.0
903,2017-10-06 18:09:00,9.0
904,2017-10-06 18:59:00,7.0
905,2017-10-06 19:45:00,6.0
906,2017-10-07 11:58:00,2.0
907,2017-10-08 03:44:00,10.25
908,2017-10-08 08:00:00,1.25
909,2017-10-08 23:16:00,2.0
910,2017-10-09 08:00:00,21.0
911,2017-10-09 16:07:00,5.0
912,2017-10-09 16:19:00,5.25
913,2017-10-09 16:30:00,6.0
914,2017-10-09 16:31:00,8.0
915,2017-10-09 17:20:00,7.25
916,2017-10-09 18:35:00,8.5
917,2017-10-09 18:37:00,7.0
918,2017-10-09 18:55:00,8.0
919,2017-10-09 18:56:00,7.0
920,2017-10-09 19:19:00,6.5
921,2017-10-09 21:55:00,2.0
922,2017-10-10 08:00:00,25.0
923,2017-10-10 10:45:00,2.25
924,2017-10-10 15:56:00,3.7
925,2017-10-10 16:19:00,6.0
926,2017-10-10 16:29:00,4.0
927,2017-10-10 16:31:00,6.0
928,2017-10-10 16:50:00,4.75
929,2017-10-10 17:46:00,7.0
930,2017-10-10 17:47:00,8.0
931,2017-10-10 21:45:00,8.5
932,2017-10-10 22:19:00,6.0
933,2017-10-10 23:06:00,11.5
934,2017-10-11 08:00:00,10.25
935,2017-10-11 16:43:00,6.5
936,2017-10-11 17:35:00,6.0
937,2017-10-11 17:42:00,7.5
938,2017-10-11 17:44:00,7.0
939,2017-10-11 19:42:00,9.0
940,2017-10-11 19:54:00,6.0
941,2017-10-11 20:12:00,7.5
942,2017-10-11 20:24:00,6.0
943,2017-10-11 20:36:00,8.0
944,2017-10-11 23:59:00,8.0
945,2017-10-12 08:00:00,38.25
946,2017-10-12 16:20:00,7.5
947,2017-10-12 17:05:00,8.0
948,2017-10-12 18:31:00,7.75
949,2017-10-12 18:53:00,7.0
950,2017-10-12 18:55:00,7.0
951,2017-10-12 18:57:00,16.0
952,2017-10-12 19:08:00,7.0
953,2017-10-12 19:32:00,6.75
954,2017-10-13 08:00:00,44.5
955,2017-10-13 17:03:00,6.0
956,2017-10-13 17:21:00,7.0
957,2017-10-13 17:36:00,14.0
958,2017-10-13 18:33:00,6.0
959,2017-10-13 18:45:00,4.0
960,2017-10-13 19:20:00,7.5
961,2017-10-13 20:30:00,6.5
962,2017-10-15 08:00:00,5.0
963,2017-10-15 23:32:00,2.0
964,2017-10-16 08:00:00,13.5
965,2017-10-16 15:53:00,5.5
966,2017-10-16 16:28:00,3.0
967,2017-10-16 17:21:00,6.0
968,2017-10-16 17:23:00,6.0
969,2017-10-16 17:26:00,4.5
970,2017-10-16 17:29:00,7.5
971,2017-10-16 17:54:00,5.0
972,2017-10-16 18:01:00,8.0
973,2017-10-16 18:09:00,4.5
974,2017-10-16 18:37:00,7.0
975,2017-10-16 20:52:00,5.5
976,2017-10-17 08:00:00,6.5
977,2017-10-17 15:57:00,6.0
978,2017-10-17 16:01:00,8.0
979,2017-10-17 16:11:00,7.25
980,2017-10-17 16:56:00,7.0
981,2017-10-17 17:00:00,9.0
982,2017-10-17 17:34:00,7.0
983,2017-10-17 18:21:00,4.0
984,2017-10-17 18:35:00,7.5
985,2017-10-17 19:13:00,5.0
986,2017-10-17 19:15:00,9.25
987,2017-10-17 19:31:00,6.75
988,2017-10-17 20:08:00,6.0
989,2017-10-18 08:00:00,19.25
990,2017-10-18 16:20:00,6.0
991,2017-10-18 16:54:00,2.0
992,2017-10-18 18:05:00,7.0
993,2017-10-18 18:11:00,5.0
994,2017-10-18 18:45:00,7.5
995,2017-10-18 20:47:00,7.0
996,2017-10-18 21:24:00,8.0
997,2017-10-18 21:32:00,5.5
998,2017-10-18 21:52:00,6.0
999,2017-10-19 08:00:00,16.5
1000,2017-10-19 16:12:00,4.0
1001,2017-10-19 16:13:00,15.5
1002,2017-10-19 16:37:00,6.5
1003,2017-10-19 17:02:00,5.0
1004,2017-10-19 17:14:00,6.5
1005,2017-10-19 17:20:00,7.5
1006,2017-10-19 17:31:00,15.5
1007,2017-10-19 17:37:00,5.5
1008,2017-10-19 18:33:00,7.0
1009,2017-10-19 20:18:00,5.0
1010,2017-10-20 08:00:00,14.5
1011,2017-10-20 17:21:00,6.0
1012,2017-10-20 17:40:00,7.0
1013,2017-10-20 17:56:00,7.0
1014,2017-10-20 18:01:00,10.5
1015,2017-10-20 18:26:00,8.0
1016,2017-10-20 18:29:00,5.0
1017,2017-10-20 19:05:00,12.0
1018,2017-10-20 20:20:00,4.5
1019,2017-10-21 08:00:00,2.5
1020,2017-10-21 23:13:00,4.0
1021,2017-10-21 23:46:00,4.0
1022,2017-10-23 08:00:00,17.0
1023,2017-10-23 16:16:00,4.5
1024,2017-10-23 16:32:00,6.0
1025,2017-10-23 16:51:00,6.5
1026,2017-10-23 16:52:00,7.0
1027,2017-10-23 18:07:00,1.5
1028,2017-10-23 18:22:00,8.0
1029,2017-10-23 18:28:00,5.0
1030,2017-10-23 18:47:00,10.0
1031,2017-10-23 20:22:00,7.0
1032,2017-10-23 21:12:00,11.5
1033,2017-10-23 22:54:00,1.5
1034,2017-10-23 23:20:00,3.0
1035,2017-10-24 00:18:00,6.0
1036,2017-10-24 08:00:00,2.5
1037,2017-10-24 17:05:00,8.0
1038,2017-10-24 17:57:00,9.0
1039,2017-10-24 18:16:00,7.0
1040,2017-10-24 18:27:00,10.0
1041,2017-10-24 18:44:00,7.5
1042,2017-10-24 18:51:00,12.0
1043,2017-10-24 18:58:00,10.0
1044,2017-10-24 19:01:00,11.0
1045,2017-10-24 23:08:00,9.5
1046,2017-10-24 23:17:00,4.0
1047,2017-10-25 00:19:00,3.5
1048,2017-10-25 17:11:00,8.5
1049,2017-10-25 17:41:00,9.5
1050,2017-10-25 19:37:00,7.0
1051,2017-10-25 20:14:00,9.5
1052,2017-10-25 20:30:00,9.5
1053,2017-10-25 21:30:00,6.0
1054,2017-10-25 22:17:00,8.0
1055,2017-10-25 22:19:00,9.0
1056,2017-10-25 22:39:00,8.0
1057,2017-10-25 23:27:00,8.0
1058,2017-10-26 01:39:00,7.0
1059,2017-10-26 08:00:00,17.5
1060,2017-10-26 16:12:00,3.0
1061,2017-10-26 16:59:00,7.0
1062,2017-10-26 18:09:00,7.0
1063,2017-10-26 18:27:00,7.0
1064,2017-10-26 19:12:00,3.5
1065,2017-10-26 19:23:00,7.0
1066,2017-10-26 19:29:00,7.5
1067,2017-10-26 19:38:00,7.0
1068,2017-10-26 20:18:00,8.0
1069,2017-10-26 21:51:00,7.0
1070,2017-10-27 13:02:00,1.0
1071,2017-10-27 16:16:00,6.0
1072,2017-10-27 16:22:00,6.0
1073,2017-10-27 16:23:00,6.0
1074,2017-10-27 16:31:00,7.0
1075,2017-10-27 16:44:00,5.0
1076,2017-10-27 16:51:00,7.0
1077,2017-10-27 17:44:00,7.75
1078,2017-10-27 18:07:00,5.0
1079,2017-10-27 19:49:00,7.75
1080,2017-10-28 10:24:00,4.0
1081,2017-10-30 08:00:00,15.5
1082,2017-10-30 16:24:00,5.0
1083,2017-10-30 16:29:00,6.0
1084,2017-10-30 16:47:00,6.5
1085,2017-10-30 17:13:00,5.5
1086,2017-10-30 17:16:00,6.5
1087,2017-10-30 17:42:00,4.0
1088,2017-10-30 17:54:00,7.0
1089,2017-10-30 19:15:00,7.0
1090,2017-10-30 20:32:00,9.5
1091,2017-10-30 21:10:00,7.0
1092,2017-10-31 00:03:00,3.5
1093,2017-10-31 08:00:00,3.0
1094,2017-10-31 11:25:00,3.0
1095,2017-10-31 16:27:00,1.0
1096,2017-10-31 17:05:00,2.0
1097,2017-10-31 19:06:00,1.0
1098,2017-10-31 19:18:00,1.0
1099,2017-11-01 08:00:00,6.0
1100,2017-11-01 16:21:00,3.5
1101,2017-11-01 23:35:00,2.5
1102,2017-11-02 15:54:00,8.0
1103,2017-11-02 16:01:00,7.0
1104,2017-11-02 16:08:00,4.5
1105,2017-11-02 16:32:00,7.5
1106,2017-11-02 17:27:00,4.5
1107,2017-11-02 17:29:00,6.0
1108,2017-11-02 17:31:00,8.5
1109,2017-11-02 17:32:00,7.5
1110,2017-11-02 17:55:00,4.5
1111,2017-11-02 18:09:00,6.0
1112,2017-11-02 23:06:00,5.0
1113,2017-11-02 23:07:00,5.0
1114,2017-11-02 23:33:00,3.0
1115,2017-11-02 23:55:00,1.5
1116,2017-11-03 08:00:00,26.5
1117,2017-11-03 17:33:00,7.25
1118,2017-11-03 17:37:00,6.5
1119,2017-11-03 17:45:00,8.5
1120,2017-11-03 17:48:00,7.5
1121,2017-11-03 17:50:00,6.5
1122,2017-11-03 18:12:00,6.5
1123,2017-11-03 19:00:00,5.25
1124,2017-11-03 21:36:00,7.0
1125,2017-11-05 08:00:00,5.0
1126,2017-11-06 08:00:00,7.75
1127,2017-11-06 16:29:00,6.5
1128,2017-11-06 16:33:00,5.0
1129,2017-11-06 17:13:00,6.5
1130,2017-11-06 17:28:00,7.5
1131,2017-11-06 17:31:00,5.0
1132,2017-11-06 18:28:00,7.5
1133,2017-11-06 19:38:00,7.5
1134,2017-11-06 20:08:00,6.0
1135,2017-11-06 20:18:00,8.5
1136,2017-11-06 21:36:00,5.0
1137,2017-11-06 21:53:00,1.0
1138,2017-11-07 08:00:00,5.75
1139,2017-11-07 18:02:00,5.0
1140,2017-11-07 18:06:00,7.5
1141,2017-11-07 18:15:00,7.5
1142,2017-11-07 18:22:00,7.25
1143,2017-11-07 18:28:00,7.0
1144,2017-11-07 18:36:00,8.0
1145,2017-11-07 18:39:00,7.5
1146,2017-11-07 19:10:00,7.0
1147,2017-11-07 19:51:00,8.0
1148,2017-11-07 20:08:00,7.0
1149,2017-11-07 23:58:00,6.25
1150,2017-11-08 08:00:00,13.25
1151,2017-11-08 17:25:00,7.5
1152,2017-11-08 17:38:00,20.5
1153,2017-11-08 18:19:00,6.5
1154,2017-11-08 19:12:00,7.0
1155,2017-11-08 19:41:00,8.0
1156,2017-11-08 19:57:00,8.75
1157,2017-11-08 21:54:00,7.0
1158,2017-11-08 22:28:00,1.5
1159,2017-11-09 16:13:00,6.0
1160,2017-11-09 17:42:00,3.5
1161,2017-11-09 17:47:00,6.75
1162,2017-11-09 18:40:00,7.0
1163,2017-11-09 19:10:00,4.0
1164,2017-11-09 19:26:00,7.0
1165,2017-11-09 19:48:00,7.0
1166,2017-11-09 23:22:00,11.5
1167,2017-11-10 08:00:00,8.0
1168,2017-11-10 16:03:00,8.5
1169,2017-11-10 17:02:00,6.0
1170,2017-11-10 17:48:00,7.0
1171,2017-11-10 18:10:00,4.0
1172,2017-11-10 18:47:00,7.25
1173,2017-11-10 20:50:00,8.0
1174,2017-11-10 23:08:00,9.5
1175,2017-11-10 23:17:00,2.0
1176,2017-11-11 00:41:00,8.0
1177,2017-11-13 11:23:00,2.5
1178,2017-11-13 21:09:00,2.0
1179,2017-11-14 08:00:00,4.75
1180,2017-11-14 16:35:00,6.0
1181,2017-11-14 22:57:00,6.0
1182,2017-11-15 08:00:00,16.0
1183,2017-11-15 15:44:00,5.0
1184,2017-11-15 20:25:00,7.0
1185,2017-11-15 20:52:00,5.0
1186,2017-11-15 23:18:00,6.0
1187,2017-11-15 23:24:00,7.0
1188,2017-11-16 08:00:00,35.25
1189,2017-11-16 16:25:00,5.5
1190,2017-11-16 19:12:00,8.0
1191,2017-11-16 19:26:00,6.5
1192,2017-11-16 19:29:00,6.0
1193,2017-11-16 19:41:00,5.0
1194,2017-11-16 19:50:00,8.0
1195,2017-11-16 19:51:00,5.0
1196,2017-11-16 21:47:00,7.0
1197,2017-11-16 23:10:00,1.0
1198,2017-11-17 08:00:00,10.0
1199,2017-11-17 16:10:00,6.0
1200,2017-11-17 16:11:00,6.0
1201,2017-11-17 16:38:00,8.0
1202,2017-11-17 16:57:00,4.0
1203,2017-11-17 17:05:00,3.25
1204,2017-11-17 18:01:00,6.5
1205,2017-11-17 19:01:00,3.5
1206,2017-11-17 19:43:00,6.5
1207,2017-11-17 20:10:00,8.0
1208,2017-11-17 22:00:00,8.0
1209,2017-11-17 22:55:00,7.0
1210,2017-11-18 08:00:00,6.0
1211,2017-11-19 23:53:00,7.0
1212,2017-11-20 08:00:00,13.75
1213,2017-11-20 16:33:00,6.0
1214,2017-11-20 17:51:00,7.0
1215,2017-11-20 18:12:00,7.25
1216,2017-11-20 18:25:00,7.75
1217,2017-11-20 18:42:00,8.0
1218,2017-11-20 19:02:00,7.5
1219,2017-11-20 19:05:00,6.0
1220,2017-11-20 19:34:00,7.5
1221,2017-11-20 19:35:00,8.0
1222,2017-11-20 21:00:00,7.25
1223,2017-11-20 22:28:00,6.5
1224,2017-11-20 23:25:00,6.0
1225,2017-11-21 08:00:00,25.0
1226,2017-11-21 16:05:00,7.0
1227,2017-11-21 16:14:00,3.5
1228,2017-11-21 19:11:00,7.25
1229,2017-11-21 21:10:00,7.0
1230,2017-11-21 21:23:00,6.5
1231,2017-11-21 21:24:00,6.0
1232,2017-11-21 21:25:00,8.5
1233,2017-11-21 21:54:00,8.0
1234,2017-11-22 08:00:00,12.0
1235,2017-11-22 16:57:00,6.75
1236,2017-11-22 17:01:00,8.0
1237,2017-11-22 17:45:00,7.5
1238,2017-11-22 18:04:00,7.0
1239,2017-11-22 18:18:00,2.0
1240,2017-11-22 18:57:00,15.33
1241,2017-11-22 21:24:00,6.0
1242,2017-11-23 01:02:00,3.0
1243,2017-11-23 03:30:00,9.0
1244,2017-11-23 08:00:00,16.0
1245,2017-11-23 18:16:00,7.75
1246,2017-11-23 18:23:00,7.0
1247,2017-11-23 18:58:00,6.0
1248,2017-11-23 19:03:00,6.0
1249,2017-11-23 19:19:00,7.0
1250,2017-11-23 19:23:00,8.0
1251,2017-11-23 19:32:00,8.0
1252,2017-11-23 19:50:00,7.5
1253,2017-11-23 20:25:00,6.5
1254,2017-11-24 02:08:00,2.5
1255,2017-11-24 08:00:00,32.5
1256,2017-11-24 16:13:00,6.0
1257,2017-11-24 16:39:00,4.5
1258,2017-11-24 16:59:00,6.5
1259,2017-11-24 20:39:00,6.0
1260,2017-11-24 22:10:00,5.0
1261,2017-11-24 23:19:00,8.0
1262,2017-11-24 23:21:00,8.0
1263,2017-11-25 08:00:00,2.5
1264,2017-11-25 20:47:00,1.25
1265,2017-11-27 08:00:00,13.5
1266,2017-11-27 15:29:00,7.25
1267,2017-11-27 16:51:00,6.0
1268,2017-11-27 17:02:00,6.5
1269,2017-11-27 17:39:00,4.5
1270,2017-11-27 17:43:00,5.75
1271,2017-11-27 17:46:00,7.25
1272,2017-11-27 17:53:00,6.0
1273,2017-11-27 18:08:00,8.0
1274,2017-11-27 18:12:00,10.0
1275,2017-11-27 18:47:00,8.5
1276,2017-11-27 20:45:00,3.0
1277,2017-11-27 21:01:00,8.0
1278,2017-11-28 08:00:00,11.5
1279,2017-11-28 09:02:00,6.5
1280,2017-11-28 16:53:00,6.0
1281,2017-11-28 17:09:00,6.0
1282,2017-11-28 17:37:00,12.0
1283,2017-11-28 17:54:00,8.0
1284,2017-11-28 18:02:00,7.0
1285,2017-11-28 18:45:00,11.5
1286,2017-11-28 18:53:00,6.0
1287,2017-11-28 19:20:00,8.0
1288,2017-11-28 19:44:00,5.0
1289,2017-11-28 20:56:00,6.0
1290,2017-11-28 23:18:00,1.5
1291,2017-11-29 00:35:00,5.0
1292,2017-11-29 08:00:00,29.0
1293,2017-11-29 17:16:00,8.0
1294,2017-11-29 17:21:00,9.5
1295,2017-11-29 18:29:00,6.25
1296,2017-11-29 18:56:00,8.0
1297,2017-11-29 19:04:00,11.0
1298,2017-11-29 19:32:00,6.0
1299,2017-11-29 19:43:00,6.0
1300,2017-11-30 08:00:00,4.5
1301,2017-11-30 17:00:00,1.0
1302,2017-11-30 18:00:00,4.0
1303,2017-11-30 23:30:00,5.5
1304,2017-12-01 08:00:00,20.5
1305,2017-12-01 16:52:00,9.0
1306,2017-12-01 17:19:00,5.0
1307,2017-12-01 18:19:00,6.0
1308,2017-12-01 18:43:00,8.0
1309,2017-12-01 18:55:00,5.5
1310,2017-12-01 19:38:00,8.0
1311,2017-12-01 20:26:00,7.0
1312,2017-12-01 20:27:00,9.0
1313,2017-12-01 20:33:00,9.5
1314,2017-12-01 20:40:00,7.0
1315,2017-12-01 22:44:00,2.0
1316,2017-12-03 08:00:00,4.25
1317,2017-12-04 08:00:00,5.0
1318,2017-12-04 17:28:00,7.75
1319,2017-12-04 17:35:00,6.0
1320,2017-12-04 18:12:00,6.0
1321,2017-12-04 18:13:00,5.5
1322,2017-12-04 18:20:00,8.0
1323,2017-12-04 18:23:00,8.0
1324,2017-12-04 18:43:00,4.5
1325,2017-12-04 19:51:00,7.0
1326,2017-12-04 20:10:00,7.75
1327,2017-12-04 21:30:00,8.5
1328,2017-12-04 22:07:00,6.0
1329,2017-12-05 01:03:00,1.0
1330,2017-12-05 02:56:00,2.0
1331,2017-12-05 08:00:00,8.0
1332,2017-12-05 16:17:00,6.5
1333,2017-12-05 17:42:00,5.5
1334,2017-12-05 17:46:00,6.5
1335,2017-12-05 17:55:00,7.0
1336,2017-12-05 18:03:00,7.0
1337,2017-12-05 18:12:00,8.0
1338,2017-12-05 18:19:00,7.5
1339,2017-12-05 18:21:00,5.5
1340,2017-12-05 18:32:00,7.0
1341,2017-12-05 18:58:00,7.0
1342,2017-12-05 19:21:00,3.0
1343,2017-12-05 19:56:00,7.5
1344,2017-12-05 22:00:00,9.0
1345,2017-12-05 22:48:00,7.0
1346,2017-12-06 01:21:00,3.0
1347,2017-12-06 08:00:00,16.0
1348,2017-12-06 17:44:00,7.5
1349,2017-12-06 17:45:00,7.0
1350,2017-12-06 17:46:00,7.0
1351,2017-12-06 17:55:00,7.5
1352,2017-12-06 18:12:00,8.0
1353,2017-12-06 18:39:00,6.5
1354,2017-12-06 18:55:00,5.0
1355,2017-12-06 19:31:00,4.0
1356,2017-12-06 19:32:00,8.5
1357,2017-12-06 20:00:00,9.0
1358,2017-12-06 23:33:00,1.0
1359,2017-12-07 08:00:00,9.5
1360,2017-12-07 16:33:00,7.0
1361,2017-12-07 17:36:00,8.0
1362,2017-12-07 17:46:00,7.0
1363,2017-12-07 18:08:00,7.5
1364,2017-12-07 18:10:00,7.0
1365,2017-12-07 18:25:00,7.0
1366,2017-12-07 18:44:00,5.0
1367,2017-12-07 19:27:00,7.5
1368,2017-12-07 19:37:00,6.5
1369,2017-12-07 22:14:00,3.0
1370,2017-12-07 22:47:00,13.5
1371,2017-12-07 23:06:00,8.5
1372,2017-12-08 08:00:00,29.0
1373,2017-12-08 18:19:00,7.5
1374,2017-12-08 18:21:00,7.0
1375,2017-12-08 18:22:00,6.5
1376,2017-12-09 14:47:00,2.0
1377,2017-12-10 08:00:00,22.5
1378,2017-12-11 08:00:00,40.25
1379,2017-12-11 18:29:00,6.75
1380,2017-12-11 18:30:00,7.0
1381,2017-12-11 18:39:00,7.75
1382,2017-12-11 18:43:00,8.0
1383,2017-12-11 18:47:00,8.25
1384,2017-12-11 18:54:00,8.0
1385,2017-12-11 19:05:00,8.0
1386,2017-12-11 20:07:00,6.0
1387,2017-12-11 20:29:00,8.0
1388,2017-12-12 08:00:00,43.5
1389,2017-12-12 17:40:00,5.5
1390,2017-12-12 18:29:00,8.25
1391,2017-12-12 18:31:00,8.0
1392,2017-12-12 18:40:00,7.5
1393,2017-12-12 18:43:00,6.0
1394,2017-12-12 19:00:00,6.5
1395,2017-12-12 19:17:00,8.25
1396,2017-12-12 20:32:00,6.5
1397,2017-12-12 21:58:00,11.0
1398,2017-12-12 23:34:00,1.5
1399,2017-12-13 17:23:00,12.0
1400,2017-12-13 17:27:00,7.0
1401,2017-12-13 17:39:00,7.75
1402,2017-12-13 18:48:00,5.5
1403,2017-12-13 18:50:00,7.0
1404,2017-12-13 18:51:00,6.5
1405,2017-12-13 19:12:00,8.0
1406,2017-12-13 19:16:00,9.5
1407,2017-12-13 19:47:00,8.25
1408,2017-12-13 23:11:00,1.0
1409,2017-12-13 23:17:00,13.0
1410,2017-12-13 23:37:00,8.5
1411,2017-12-13 23:49:00,7.0
1412,2017-12-14 08:00:00,30.5
1413,2017-12-14 17:07:00,8.0
1414,2017-12-14 17:08:00,7.0
1415,2017-12-14 17:32:00,7.5
1416,2017-12-14 17:57:00,6.0
1417,2017-12-14 18:10:00,6.5
1418,2017-12-14 18:30:00,5.0
1419,2017-12-14 19:31:00,1.0
1420,2017-12-14 23:26:00,3.5
1421,2017-12-14 23:57:00,9.0
1422,2017-12-15 01:58:00,1.0
1423,2017-12-15 08:00:00,39.5
1424,2017-12-15 18:24:00,7.0
1425,2017-12-15 18:42:00,4.5
1426,2017-12-15 19:01:00,7.5
1427,2017-12-15 20:08:00,8.5
1428,2017-12-15 22:07:00,1.5
1429,2017-12-15 22:14:00,9.5
1430,2017-12-15 22:50:00,8.0
1431,2017-12-15 22:57:00,10.0
1432,2017-12-16 08:00:00,1.5
1433,2017-12-16 11:50:00,3.0
1434,2017-12-16 18:23:00,3.0
1435,2017-12-17 08:00:00,6.75
1436,2017-12-18 08:00:00,42.75
1437,2017-12-18 16:05:00,7.0
1438,2017-12-18 18:53:00,7.75
1439,2017-12-18 19:02:00,6.0
1440,2017-12-18 19:44:00,7.5
1441,2017-12-18 20:12:00,1.5
1442,2017-12-18 20:39:00,7.0
1443,2017-12-18 21:29:00,8.5
1444,2017-12-19 08:00:00,29.0
